,Open,High,Close
1939,91.4186,92.0,89.7771
1940,89.4471,91.4057,90.89
1941,89.5686,90.6657,90.5257
1942,89.1929,89.4086,89.1871
1943,89.6143,90.3157,89.9029
1944,85.9757,88.3957,88.3757
1945,86.9671,87.2229,85.65
1946,87.54,88.08,87.1229
1947,88.34,88.7786,88.2314
1948,86.5971,88.04,87.7829
1949,85.6843,86.7357,86.7114
1950,85.7843,85.9714,85.15
1951,85.3971,86.3571,85.62
1952,86.1057,87.0929,86.0714
1953,85.6443,86.7,86.5657
1954,85.4814,85.9671,85.8714
1955,83.5314,84.1714,83.6529
1956,85.6586,85.7157,83.6514
1957,82.5786,84.96,84.2257
1958,79.6486,81.1686,81.1571
1959,78.426,78.8571,78.8571
1960,77.7443,78.2486,77.8814
1961,76.3843,77.57,77.4271
1962,76.6857,76.8257,75.8129
1963,74.8086,76.2414,75.7514
1964,77.9171,78.2114,76.1657
1965,77.7486,78.1143,77.8829
1966,78.31,78.3157,77.7814
1967,77.3657,78.23,77.4914
1968,75.4229,76.4871,76.4871
1969,74.4729,75.5,75.1086
1970,74.2386,74.7,74.63
1971,73.5057,73.9757,73.77
1972,73.2971,73.6414,73.2914
1973,72.4114,73.55,73.55
1974,71.8729,72.5386,71.7314
1975,70.2143,72.1271,71.7443
1976,73.4657,75.1843,71.0957
1977,72.0943,72.7943,72.78
1978,71.3614,71.9757,71.8
1979,70.1371,71.0886,70.4886
1980,68.68,70.9643,70.4529
1981,67.2143,68.1129,68.0971
1982,66.4643,67.1071,66.9757
1983,65.4829,66.4257,66.2814
1984,65.3286,65.7143,65.6686
1985,65.1286,65.31,65.0171
1986,65.4871,65.57,65.17
1987,65.0843,65.4629,65.2114
1988,63.6729,64.8429,64.7157
1989,63.4771,64.0686,63.8971
1990,64.0514,64.1129,63.5186
1991,64.92,64.9214,63.8086
1992,60.7286,60.7286,60.0586
1993,60.3814,61.2071,61.0584
1994,61.07,61.0714,60.0429
1995,61.45,61.6241,61.1071
1996,60.9943,61.3529,61.3014
1997,60.6,60.8557,60.6714
1998,59.9571,60.0643,59.9729
1999,60.3257,60.4143,60.1986
2000,60.3829,60.4071,60.3643
2001,60.8443,60.8571,60.4629
2002,60.7857,61.1071,60.2471
2003,59.9671,60.3929,60.3429
2004,59.2786,59.7929,59.7186
2005,58.5714,59.24,59.0629
2006,58.4857,58.9286,58.7471
2007,57.6443,58.04,57.8571
2008,57.6286,57.95,57.8743
2009,58.1271,58.3214,57.52
2010,57.5857,58.4414,58.0757
2011,57.0986,57.6557,57.6186
2012,56.7143,57.0186,56.9357
2013,56.67,56.7571,56.635
2014,55.3943,56.5857,56.5643
2015,54.6386,54.9786,54.6014
2016,54.3371,54.8786,54.4314
2017,54.7614,54.82,54.1343
2018,55.2429,55.34,54.3129
2019,56.1429,56.4857,55.5443
2020,55.9543,56.2714,55.9771
2021,56.1214,56.2914,56.2314
2022,55.9214,56.5,55.8086
2023,55.7043,55.8486,55.5843
2024,56.0729,56.3757,55.85
2025,56.2129,56.63,56.1443
2026,55.69,56.2328,55.6714
2027,54.6486,55.5714,55.4186
2028,54.47,54.6109,54.6
2029,53.6914,54.1186,53.3143
2030,53.1929,53.8171,53.7314
2031,52.6314,53.0214,51.9386
2032,53.5014,53.6914,52.4271
2033,53.0029,53.99,53.7871
2034,52.9143,53.0971,52.7157
2035,54.1314,54.2843,53.5629
2036,54.8543,54.94,53.9157
2037,55.6071,55.8771,54.9671
2038,54.4,55.6429,55.5471
2039,54.7886,55.0357,54.18
2040,55.23,55.5286,54.9457
2041,56.7186,56.7443,55.0314
2042,56.71,57.27,56.4686
2043,57.4586,58.2857,58.0329
2044,57.13,57.1429,57.1043
2045,57.4329,57.6343,57.1771
2046,57.01,57.6286,57.5814
2047,57.1557,57.2057,56.7729
2048,56.7729,57.0714,56.6443
2049,57.4886,58.4757,57.8257
2050,57.5714,58.05,57.85
2051,58.2229,58.4286,57.8129
2052,57.3943,57.5071,57.2286
2053,57.8614,58.0786,56.8243
2054,56.5971,58.0714,57.9671
2055,56.8714,57.02,56.1243
2056,57.1429,57.1929,56.4729
2057,57.3357,58.3456,56.9457
2058,60.2514,60.6867,60.32
2059,60.2486,60.9571,59.9986
2060,59.5471,60.2857,60.2857
2061,57.8543,58.3471,58.3471
2062,58.1914,58.4643,57.4557
2063,56.0814,57.5971,57.1843
2064,54.1557,55.5443,55.5443
2065,53.6829,53.9629,52.8286
2066,53.3329,54.9686,53.91
2067,52.5514,54.26,54.0357
2068,53.51,54.5429,53.2143
2069,54.3386,54.6629,53.5143
2070,55.3029,55.5557,54.4743
2071,57.4171,57.4586,55.7957
2072,57.17,57.6771,56.7157
2073,58.39,58.4643,57.0371
2074,57.1229,57.7114,57.5957
2075,57.1829,58.1057,57.7571
2076,57.29,58.5457,57.4029
2077,59.9486,60.2271,58.8771
2078,59.3214,60.4086,59.0643
2079,56.7143,59.0329,58.8043
2080,56.5057,57.2147,57.2143
2081,55.9186,56.2371,56.1371
2082,55.2886,56.03,55.6143
2083,54.5914,55.1729,54.9457
2084,53.6986,54.4114,54.2771
2085,54.8471,55.1429,53.9257
2086,54.6286,55.5157,54.8771
2087,55.08,55.0857,54.8471
2088,52.4814,54.3329,54.2486
2089,53.5343,54.0,53.4357
2090,55.1171,55.3343,54.4329
2091,55.7957,56.0114,54.9757
2092,55.4643,55.9771,55.7129
2093,55.4543,55.9286,55.71
2094,53.0243,54.8286,54.7971
2095,52.1543,53.6357,53.3886
2096,53.3529,54.1371,53.74
2097,51.4714,53.3771,53.3714
2098,52.0729,52.1257,50.92
2099,51.7386,52.4286,50.8614
2100,52.9771,53.2357,52.2929
2101,54.6157,54.9314,54.3486
2102,54.5029,54.7671,54.3543
2103,54.2329,54.9957,54.7729
2104,54.01,54.2343,53.8557
2105,52.9314,53.6357,53.3857
2106,53.0214,53.5214,51.9557
2107,51.6143,53.5157,53.43
2108,51.67,52.5386,50.4586
2109,54.3486,54.7857,53.3743
2110,55.63,55.9029,53.91
2111,55.8543,56.2214,56.0814
2112,56.8071,56.8429,55.5586
2113,56.8257,57.0714,56.6786
2114,55.3771,56.45,55.7829
2115,55.9457,56.7129,55.9743
2116,57.2271,57.52,56.0843
2117,57.1429,57.7857,57.63
2118,55.7643,57.1429,56.9286
2119,55.4743,56.4357,56.1857
2120,55.2786,55.7229,55.3271
2121,56.5886,56.61,55.2714
2122,54.0,54.0929,53.8357
2123,52.2043,53.5214,53.4
2124,51.5957,52.1429,52.1314
2125,51.5729,51.6586,51.11
2126,51.19,51.4286,51.1457
2127,50.5043,51.0971,50.5357
2128,50.9057,51.3957,50.5714
2129,50.4771,51.4286,51.3871
2130,50.6671,51.1429,51.0286
2131,49.85,50.5857,50.2514
2132,49.0,49.9757,49.9186
2133,47.9929,49.0714,49.0371
2134,47.8143,48.0186,47.9529
2135,48.0057,48.0529,47.72
2136,47.6643,48.1,47.8943
2137,46.7986,47.7,47.4343
2138,47.3386,47.5929,46.6214
2139,45.5629,47.3843,47.3186
2140,46.4514,46.9857,46.0871
2141,45.24,46.5429,46.4714
2142,45.3364,45.3857,45.0457
2143,46.9986,47.0357,45.7514
2144,46.7,46.9544,46.4514
2145,47.1071,47.1857,46.6786
2146,47.1429,47.6071,47.4914
2147,46.7429,46.9014,46.6571
2148,47.2214,47.38,46.5571
2149,47.6071,47.6671,47.3557
2150,47.3971,47.8286,47.4629
2151,48.31,48.3171,47.4343
2152,49.2629,49.5786,48.2914
2153,49.0257,49.3329,49.0629
2154,49.5,49.7114,49.4431
2155,49.8386,50.3046,49.3586
2156,48.7286,49.69,49.69
2157,47.8286,48.2329,48.2014
2158,47.9957,48.1271,47.8571
2159,47.6329,48.3657,48.1114
2160,47.9286,47.9856,47.4557
2161,47.1386,47.9971,47.7714
2162,48.5086,48.7071,47.8886
2163,48.8686,48.9163,48.6471
2164,48.0671,48.7214,48.5529
2165,47.4286,48.02,48.02
2166,48.4571,48.7457,47.6143
2167,49.38,49.4643,48.6429
2168,49.4457,49.5886,49.51
2169,49.86,50.0,49.6043
2170,49.8414,49.9557,49.9214
2171,49.6943,49.8857,49.6571
2172,49.9557,50.0,49.5229
2173,49.7714,50.1357,49.5357
2174,49.7514,50.2614,49.9386
2175,49.7129,49.9843,49.7429
2176,49.9629,50.067,49.4686
2177,49.54,50.5643,50.0186
2178,49.4557,49.9643,49.5357
2179,50.32,50.3357,50.0214
2180,50.5171,50.7129,50.06
2181,50.0486,50.5357,50.4299
2182,50.7143,50.7329,50.0994
2183,49.0729,49.3929,48.9157
2184,47.5857,48.2829,48.2657
2185,46.5857,47.4614,47.4071
2186,47.6143,47.6629,46.78
2187,47.8286,48.0,47.4886
2188,47.86,48.02,48.0186
2189,47.2129,47.6757,47.4857
2190,47.7229,47.9529,47.2571
2191,48.56,48.5929,47.8657
2192,48.3,48.6329,48.2971
2193,48.7457,49.1286,48.2914
2194,48.1414,48.8929,48.4129
2195,49.1871,49.2286,48.7414
2196,50.1586,50.2267,49.2229
2197,49.48,49.9714,49.7868
2198,50.0914,50.1257,49.8043
2199,49.6657,50.1371,50.1371
2200,50.45,50.6171,50.0629
2201,49.7243,50.2943,50.22
2202,48.8357,49.4286,49.2814
2203,48.4686,48.6029,48.4557
2204,48.9371,48.9457,48.7429
2205,47.9986,48.5343,48.4714
2206,48.1614,48.3143,47.2386
2207,48.1186,48.5157,47.8057
2208,48.8571,49.0,47.1443
2209,48.8714,49.6914,49.3471
2210,50.4543,50.9263,50.5086
2211,49.3329,50.3314,50.2843
2212,49.8743,49.9671,49.5243
2213,50.67,50.68,50.3529
2214,50.7014,51.0571,50.8229
2215,51.6286,51.6671,50.7657
2216,51.4386,51.47,51.4286
2217,51.0271,51.3986,51.3657
2218,49.9943,50.6214,50.3029
2219,50.7814,50.8171,49.9014
2220,50.1771,50.7214,50.4586
2221,49.3229,49.7757,49.7371
2222,49.1457,49.3071,48.9829
2223,48.3957,49.2343,48.9457
2224,48.8786,49.3429,48.3729
2225,51.2443,51.3571,50.08
2226,51.0357,51.4671,51.1857
2227,51.5429,52.1286,51.8757
2228,51.3129,51.4243,51.4143
2229,50.97,51.3543,51.3114
2230,50.6789,51.1143,50.9786
2231,51.0557,51.4286,50.6486
2232,50.7414,51.2857,51.1657
2233,50.5257,50.7886,50.7429
2234,49.6986,50.4643,50.2686
2235,49.0914,49.5286,49.5
2236,49.1143,49.1771,49.0629
2237,49.2071,49.3214,49.1886
2238,48.7571,49.3786,49.29
2239,47.9714,48.5771,48.4743
2240,49.1671,49.2,48.0143
2241,49.1114,49.2418,49.03
2242,48.9943,49.3714,49.1214
2243,48.0471,48.7771,48.7714
2244,46.6957,48.2071,48.2071
2245,47.6814,47.84,46.6743
2246,48.0614,48.3286,47.5257
2247,49.7643,49.8,48.4057
2248,47.0743,49.2518,48.6643
2249,49.4129,49.7829,49.7829
2250,49.3086,49.52,49.3829
2251,49.0357,49.2043,49.2029
2252,49.2686,49.28,48.8057
2253,48.4043,49.0329,48.9221
2254,47.7129,48.05,48.0171
2255,47.8171,47.8929,47.6757
2256,47.0786,47.7629,47.7143
2257,47.4914,47.5,47.3271
2258,46.52,47.18,47.0814
2259,46.1357,46.2114,46.08
2260,46.4971,46.5014,46.2371
2261,46.6029,46.6357,46.47
2262,46.5586,46.6657,46.4957
2263,46.1217,46.4914,46.3829
2264,46.4286,46.45,46.2286
2265,46.3371,46.5314,46.4514
2266,46.1429,46.3414,46.315
2267,45.9429,46.1786,46.03
2268,45.9471,45.97,45.8014
2269,45.87,46.0871,45.8929
2270,45.7143,46.1429,45.7657
2271,45.9614,46.0771,45.7557
2272,46.3386,46.4371,45.9529
2273,45.6643,45.8643,45.7943
2274,46.0188,46.0714,45.6796
2275,45.6614,45.86,45.8586
2276,46.2571,46.2843,45.4586
2277,45.52,46.0471,45.7357
2278,45.2871,45.5214,45.3486
2279,45.3614,45.5714,45.45
2280,45.0386,45.3929,45.2
2281,44.7914,44.9086,44.45
2282,45.0714,45.3543,45.2671
2283,44.82,45.3857,45.0
2284,44.5714,45.0571,44.9707
2285,44.35,44.5357,44.1043
2286,43.8114,44.7657,44.7657
2287,43.9957,44.0571,43.8186
2288,43.6,44.2386,44.0614
2289,43.0286,43.4271,42.9286
2290,43.6743,43.9429,43.0843
2291,44.0657,44.3629,43.8621
2292,45.1429,45.2143,44.0043
2293,45.0,45.4857,45.2364
2294,45.2343,45.5386,45.4329
2295,45.8643,45.9,45.1543
2296,45.3143,45.6815,45.5171
2297,45.4271,45.6529,45.3043
2298,45.0643,45.74,45.4671
2299,44.4814,44.6971,44.6857
2300,43.8571,44.3129,44.1943
2301,43.1743,43.6571,43.4543
2302,43.4614,43.6971,42.9971
2303,43.9929,44.0,43.6057
2304,43.95,44.2714,43.9757
2305,43.8386,44.2486,44.0071
2306,44.1557,44.5143,44.12
2307,44.1529,44.2914,43.9243
2308,44.6229,44.9629,44.2171
2309,44.1429,44.8929,44.3614
2310,43.3429,44.8243,44.2129
2311,45.4957,45.5714,45.4286
2312,43.92,45.0,44.9629
2313,43.0986,43.21,43.1871
2314,42.8857,43.1371,42.8771
2315,42.2014,42.7857,42.6486
2316,42.1057,42.4629,42.1943
2317,41.6733,42.0714,42.01
2318,41.4766,41.4971,41.3171
2319,41.37,41.7129,41.3129
2320,40.2857,41.35,41.2771
2321,40.2286,40.4143,39.8057
2322,40.5357,40.94,40.36
2323,41.2857,41.4286,40.5357
2324,41.0329,41.4014,41.0529
2325,41.6814,41.6814,40.98
2326,41.9964,42.1043,41.5949
2327,41.7286,41.9329,41.76
2328,40.9043,41.8229,41.2743
2329,40.3871,41.14,41.1071
2330,40.5514,41.05,40.5386
2331,39.44,40.54,40.4614
2332,39.67,39.7086,39.3386
2333,38.6057,39.5243,39.51
2334,38.31,38.6257,38.6029
2335,38.03,38.4529,38.2943
2336,37.9743,38.3257,38.1486
2337,37.5986,37.7857,37.63
2338,37.8629,38.0743,37.5814
2339,37.1114,37.77,37.56
2340,36.6629,37.0757,36.83
2341,36.4414,36.9686,36.9671
2342,35.8946,36.0243,36.0243
2343,35.3529,35.9229,35.7614
2344,34.55,34.9371,34.7286
2345,34.3943,35.1071,34.6429
2346,34.5357,34.6586,34.5171
2347,35.0643,35.1071,34.3257
2348,34.0057,34.8557,34.6986
2349,34.6671,34.7143,34.2757
2350,35.97,36.0,35.1143
2351,35.6271,36.2743,35.6629
2352,36.12,36.2114,35.6971
2353,36.0514,36.3814,36.1529
2354,35.7257,36.3757,35.9957
2355,35.3686,35.7157,35.3771
2356,35.95,35.9829,35.5857
2357,35.2414,36.1571,35.97
2358,36.4857,36.5271,35.7414
2359,37.1214,37.2071,37.0586
2360,37.3543,37.45,37.3929
2361,37.1114,37.3557,37.1559
2362,37.39,37.5971,37.3857
2363,37.5486,37.7543,37.5686
2364,37.2871,37.6086,37.4186
2365,37.2057,37.5129,37.4071
2366,36.5561,37.1,36.75
2367,37.2443,37.5214,36.8729
2368,37.6671,37.9986,37.28
2369,37.2671,37.8286,37.7257
2370,37.1429,37.1571,37.04
2371,36.7271,37.1971,37.1343
2372,36.8114,37.1429,37.0034
2373,37.87,37.8786,36.32
2374,34.7,36.1286,35.9843
2375,35.6971,35.6971,35.0829
2376,36.1686,36.4243,35.7
2377,35.4614,36.71,35.9214
2378,35.6257,36.5429,36.1039
2379,36.6171,36.6286,35.9711
2380,36.9329,37.4071,36.755
2381,36.6986,37.1286,37.0886
2382,37.4971,37.5571,36.87
2383,35.7843,36.9671,36.9521
2384,35.8571,36.1143,35.5186
2385,35.7843,35.8471,35.2771
2386,36.3286,36.4,35.4971
2387,36.6729,36.8529,35.9329
2388,37.7315,37.77,36.5957
2389,38.1329,38.5357,38.3286
2390,38.58,38.61,38.1
2391,38.7143,39.0279,38.4286
2392,39.2257,39.2371,38.71
2393,38.88,39.4243,39.1214
2394,39.67,39.8586,38.5957
2395,38.8929,39.2857,39.1534
2396,38.6571,38.9857,38.8386
2397,37.3,38.25,38.1786
2398,36.52,37.1214,37.0986
2399,36.5657,37.0214,36.3257
2400,35.4607,36.2657,36.2157
2401,34.9771,35.8543,35.7871
2402,35.9243,35.9857,34.7429
2403,36.1771,36.2571,35.6186
2404,36.8986,37.0214,35.8486
2405,36.8871,37.4143,36.5664
2406,37.8829,37.9357,37.5886
2407,37.7914,37.8286,37.7071
2408,37.0986,37.9914,37.2614
2409,37.0554,37.0571,36.6971
2410,35.8,36.27,36.1929
2411,35.7257,36.0186,34.8727
2412,34.1929,35.2514,35.0314
2413,35.3257,35.8429,35.2514
2414,33.26,34.9286,34.6171
2415,34.5543,34.8357,33.9657
2416,35.6429,36.1314,35.4771
2417,36.7114,36.9357,36.0514
2418,36.3857,36.5971,36.3171
2419,36.4521,36.64,36.26
2420,37.6029,37.8571,36.9086
2421,37.035,37.59,37.4414
2422,35.9771,37.1271,36.6457
2423,35.75,36.3786,36.2843
2424,34.8157,35.2243,33.6943
2425,36.2614,36.8929,35.1786
2426,36.1471,36.8771,36.5693
2427,37.5557,37.6129,36.9543
2428,37.6914,38.2686,38.05
2429,38.4729,38.6529,37.2986
2430,37.5743,38.5714,38.3771
2431,37.6071,37.7143,37.3714
2432,38.1814,38.2629,37.4343
2433,38.84,38.9229,38.5
2434,38.2843,38.8829,38.69
2435,36.8914,38.1071,38.0671
2436,36.9721,37.1786,37.0314
2437,35.5057,35.6071,34.9414
2438,35.29,35.4129,35.2957
2439,35.51,35.8771,35.3429
2440,35.1114,35.5757,35.56
2441,35.04,35.1157,35.0986
2442,34.5514,34.6857,34.6329
2443,34.6,34.7243,34.6129
2444,34.49,34.5557,34.5414
2445,34.3486,34.5057,34.2786
2446,34.2457,34.56,34.3714
2447,34.0286,34.32,34.22
2448,33.5679,34.0729,34.07
2449,33.9271,34.1043,33.71
2450,33.6414,33.8014,33.5714
2451,33.8004,33.9257,33.6921
2452,33.2857,33.41,33.1986
2453,32.7071,33.1357,32.9857
2454,32.9226,32.9957,32.3786
2455,32.52,32.8857,32.7671
2456,32.2343,32.6829,32.6229
2457,31.4957,32.2857,32.1071
2458,32.1129,32.1771,31.75
2459,32.0143,32.1429,32.0929
2460,32.1286,32.35,32.0171
2461,32.0257,32.14,32.0643
2462,32.1971,32.2143,31.9771
2463,32.4814,32.5329,32.3714
2464,31.9871,32.2143,32.2143
2465,31.9756,32.2114,32.12
2466,31.1871,32.1429,31.86
2467,31.43,31.4414,31.2971
2468,30.7057,31.3857,31.2786
2469,29.8971,30.1314,30.1014
2470,29.8486,29.9814,29.9043
2471,29.99,30.1186,29.8357
2472,29.3929,29.9286,29.8557
2473,28.9114,29.31,29.2314
2474,28.1971,28.98,28.8571
2475,28.3186,28.7771,28.6651
2476,28.5714,28.7614,28.1513
2477,28.9057,28.9286,28.6309
2478,28.8371,29.0286,28.81
2479,28.8043,29.1271,28.9897
2480,29.17,29.1871,28.9357
2481,28.8486,29.0986,29.0571
2482,28.3014,28.8057,28.6257
2483,27.84,28.5357,28.3814
2484,27.9843,28.0857,27.8737
2485,28.06,28.2143,28.0271
2486,27.9557,28.2686,27.7314
2487,27.5179,28.0,27.9229
2488,28.1043,28.3386,27.4357
2489,27.8814,28.6,28.4614
2490,27.9871,28.0457,27.98
2491,27.4814,28.0,27.8186
2492,28.7257,28.8857,27.4376
2493,29.2757,29.3571,28.47
2494,29.55,30.0829,29.6977
2495,29.4214,30.53,29.42
2496,28.93,29.2429,29.0107
2497,29.54,29.6429,28.25
2498,30.2971,30.4734,29.7246
2499,30.7014,30.7929,30.2464
2500,29.7614,30.7414,30.72
2501,30.1329,30.2286,29.4186
2502,30.0157,30.0657,29.9186
2503,29.6957,30.1329,30.0929
2504,29.8843,29.9671,29.6743
2505,30.4,30.4286,30.0157
2506,30.0429,30.2857,30.2829
2507,30.25,30.2857,30.0829
2508,30.6257,30.7471,30.1386
2509,30.6571,30.7986,30.6257
2510,30.49,30.6429,30.5729
2511,30.4471,30.4786,30.1046
2512,29.8329,30.2857,30.2343
2513,30.3757,30.3886,29.8714
2514,30.2457,30.5643,30.23
2515,29.0786,29.9071,29.8629
2516,28.75,28.9114,28.8714
2517,28.4914,28.6929,28.6229
2518,28.0071,28.5357,28.3186
2519,27.5957,27.929000000000002,27.9186
2520,27.7514,27.8571,27.4086
2521,27.8714,28.0714,27.8614
2522,27.9757,28.2157,27.7386
2523,27.91,28.2043,28.14
2524,28.2543,28.2857,27.81
2525,28.5,28.5286,28.0614
2526,27.3257,28.3086,28.2571
2527,27.0514,27.4786,27.1243
2528,27.6171,27.6814,26.9929
2529,28.5285,28.5543,27.6171
2530,28.2029,28.4257,28.0686
2531,28.4229,28.7743,28.0329
2532,28.8914,28.9671,28.1386
2533,28.73,28.8114,28.5586
2534,28.46,28.9943,28.6557
2535,29.3429,29.3786,29.17
2536,29.3329,29.4114,29.2057
2537,29.0,29.4286,29.4114
2538,28.45,28.6271,28.56
2539,29.23,29.23,28.6443
2540,29.5057,29.5714,29.4229
2541,29.44,29.6343,29.5714
2542,29.3543,29.7143,29.5186
2543,28.9814,29.2614,29.2071
2544,29.02,29.2671,28.8557
2545,29.2229,29.2857,29.0357
2546,28.7171,29.2829,28.9971
2547,28.1343,28.8429,28.78
2548,27.5014,27.8843,27.7629
2549,27.4857,27.8571,27.7186
2550,27.2471,27.6929,27.2586
2551,26.8357,27.0743,26.9643
2552,27.1143,27.5543,27.0443
2553,28.008000000000003,28.1143,26.9286
2554,27.8571,28.1157,28.05
2555,28.2443,28.2886,27.4857
2556,28.8086,28.9729,28.1957
2557,29.0957,29.5357,28.9257
2558,29.3857,29.4,29.1343
2559,29.2429,29.6929,29.3143
2560,28.5029,29.8157,29.2743
2561,28.6571,28.8214,28.3943
2562,26.8357,27.1429,27.1229
2563,27.05,27.1943,26.8643
2564,27.09,27.2743,27.2229
2565,27.4643,27.4743,27.3271
2566,27.2329,27.31,27.1457
2567,27.2886,27.3586,27.2586
2568,26.9957,27.2429,27.21
2569,27.2371,27.35,27.0386
2570,27.1086,27.2214,27.1786
2571,26.82,27.1443,27.1443
2572,26.6,26.6943,26.5749
2573,25.9157,26.5629,26.4143
2574,26.4786,26.6029,25.8371
2575,26.59,26.6357,26.4786
2576,26.6757,26.7714,26.4829
2577,26.2671,26.6686,26.5931
2578,26.0014,26.5,26.0529
2579,26.7429,26.8143,26.26
2580,26.4857,26.9857,26.5
2581,26.4557,26.4829,26.3543
2582,26.3271,26.4514,26.2886
2583,26.5471,26.65,26.4314
2584,25.9971,26.6843,26.3643
2585,25.4271,26.1071,25.9814
2586,24.8629,25.0929,25.0229
2587,24.4043,24.8429,24.8171
2588,24.7014,24.74,24.5943
2589,24.58,24.75,24.6514
2590,24.6829,24.9243,24.4486
2591,24.7114,24.7343,24.7043
2592,23.8965,24.3857,24.33
2593,23.7771,23.8714,23.7929
2594,23.5171,23.9443,23.5971
2595,23.9986,24.2857,23.614
2596,24.0229,24.1214,24.03
2597,24.61,24.6414,24.2929
2598,24.1071,24.2243,24.2071
2599,24.1314,24.2214,23.9157
2600,24.2086,24.42,24.2
2601,24.3029,24.3871,24.1514
2602,23.95,24.1957,24.1743
2603,23.5686,23.8171,23.7614
2604,23.25,23.6143,23.5143
2605,23.09,23.4629,23.4286
2606,23.3643,23.37,22.7986
2607,23.9914,24.0324,23.8257
2608,23.8071,24.0957,24.06
2609,23.2214,23.8157,23.6157
2610,23.3843,23.4829,23.2614
2611,23.6657,23.8,23.5314
2612,23.6414,23.8,23.6443
2613,23.6543,23.7871,23.4157
2614,23.6786,23.9129,23.5871
2615,23.5614,23.6529,23.65
2616,23.6014,23.8057,23.7757
2617,23.284000000000002,23.5714,23.3414
2618,23.1,23.5314,23.2557
2619,22.7,22.9214,22.8614
2620,22.6971,22.8721,22.8571
2621,22.8814,22.9829,22.8714
2622,22.4214,22.8571,22.8551
2623,22.3757,22.6343,22.5457
2624,22.5414,22.6757,22.3914
2625,21.8986,21.9186,21.6443
2626,21.8957,22.148000000000003,21.8441
2627,21.2971,21.7171,21.6786
2628,20.8229,21.1457,21.0743
2629,20.72,21.0,20.9829
2630,20.29,20.4543,20.3243
2631,19.9343,20.3343,20.3343
2632,19.4771,19.8529,19.7886
2633,19.68,19.7129,19.48
2634,19.4171,19.72,19.6029
2635,19.7829,19.9543,19.3429
2636,19.8143,19.8557,19.8014
2637,20.1786,20.4043,20.0029
2638,20.5,20.6657,20.4043
2639,20.3686,20.5429,20.3471
2640,20.4943,20.5643,20.2814
2641,19.97,20.5086,20.3486
2642,19.3929,20.0286,19.98
2643,19.3457,19.6429,19.46
2644,19.4857,19.5643,19.1443
2645,20.0957,20.2229,19.6243
2646,19.7243,19.9286,19.9257
2647,19.4443,19.7143,19.4114
2648,19.5243,19.6357,19.3686
2649,19.5229,19.7814,19.4786
2650,19.43,19.5614,19.4414
2651,19.83,19.8714,19.5671
2652,19.9357,20.2229,19.9929
2653,20.3257,20.3357,20.0357
2654,20.5443,20.6514,20.3886
2655,20.5457,20.6043,20.55
2656,20.7586,20.9143,20.6671
2657,20.0186,20.5971,20.5343
2658,20.0,20.1586,20.1357
2659,19.8557,20.1914,19.9271
2660,19.4957,19.9986,19.9071
2661,19.3414,19.4143,19.4014
2662,19.0643,19.3414,19.2957
2663,18.8257,19.2829,19.0071
2664,17.8229,18.69,18.6829
2665,17.7214,17.74,17.5
2666,17.8786,18.1114,17.74
2667,18.2329,18.4586,17.9814
2668,18.1171,18.4729,18.2071
2669,17.6757,18.1,18.0929
2670,17.4743,17.8029,17.4886
2671,17.1114,17.6471,17.5643
2672,17.6014,17.7171,17.07
2673,18.5086,18.53,17.7743
2674,18.1957,18.7086,18.51
2675,18.4343,18.7477,18.4557
2676,18.9043,18.9129,18.4371
2677,19.0471,19.0714,18.9286
2678,18.8214,18.98,18.9586
2679,18.32,18.8929,18.8671
2680,17.9714,18.2786,18.1771
2681,18.0314,18.1429,17.9757
2682,17.8357,18.1214,17.8771
2683,17.6214,18.03,17.7003
2684,17.5571,17.8571,17.8186
2685,17.8057,17.8771,17.7
2686,18.0886,18.1714,17.9143
2687,17.5186,17.9071,17.3586
2688,16.9843,17.4486,17.3943
2689,17.39,17.57,17.2143
2690,17.3114,17.75,17.6314
2691,17.0271,17.5929,17.35
2692,16.7429,16.8929,16.8057
2693,17.0814,17.1671,16.9014
2694,17.1443,17.2829,17.1743
2695,16.9171,17.1429,17.0814
2696,16.49,16.6843,16.6171
2697,16.6471,16.6671,16.4286
2698,16.42,16.9643,16.9214
2699,16.3129,16.59,16.57
2700,15.735,16.3929,16.1014
2701,14.87,15.5714,15.5271
2702,15.0643,15.35,15.0171
2703,14.93,15.0014,14.9271
2704,15.4614,15.5043,15.2643
2705,15.4043,15.7114,15.6957
2706,15.3686,15.48,15.2129
2707,15.1943,15.6343,15.2614
2708,14.6729,15.4514,15.38
2709,14.5843,14.73,14.5129
2710,14.5586,14.7429,14.5171
2711,14.2729,14.7829,14.5029
2712,13.6086,14.2414,14.2371
2713,13.7786,13.9129,13.6314
2714,13.7571,13.8857,13.7043
2715,13.2815,13.7971,13.7643
2716,12.8429,13.4386,13.24
2717,12.1243,12.7386,12.6611
2718,12.0171,12.5143,11.8729
2719,12.62,12.6286,12.1857
2720,12.8929,13.1243,12.6914
2721,12.8914,13.2529,13.0243
2722,12.69,12.9629,12.6243
2723,12.7586,13.0286,12.5629
2724,12.5586,13.0429,12.7586
2725,13.1429,13.2743,12.7414
2726,12.8371,13.2743,13.0229
2727,12.4925,12.9843,12.8929
2728,13.0857,13.1429,12.4214
2729,12.7714,13.2,13.0286
2730,13.3386,13.4643,12.9486
2731,13.5757,13.6929,13.4814
2732,13.8271,13.8629,13.5043
2733,14.1586,14.2771,14.1657
2734,13.69,14.25,14.1814
