Date,Open,High,Low,Close,Volume
4/24/2014,81.1729,81.4286,80.1043,81.11,189977900
4/23/2014,75.58,75.8757,74.9214,74.9643,98735000
4/22/2014,75.4729,75.9751,75.2144,75.957,50640800
4/21/2014,75.0486,76.02,74.8514,75.8814,45637200
4/17/2014,74.2857,75.3943,74.1714,74.9914,71083600
4/16/2014,74.0071,74.4414,73.4479,74.1443,53691400
4/15/2014,74.3243,74.52,73.0471,73.9943,66622500
4/14/2014,74.5571,74.5943,73.8871,74.5257,51418500
4/11/2014,74.1429,74.69,73.8771,74.23,67929400
4/10/2014,75.8114,76.0343,74.7386,74.7829,59913000
4/9/2014,74.6629,75.7843,74.5743,75.76,51542400
4/8/2014,75.0271,75.16,74.1,74.7771,60972100
4/7/2014,75.4314,75.8429,74.5557,74.7814,72462600
4/4/2014,77.1157,77.1429,75.7971,75.9743,68812800
4/3/2014,77.3414,77.5,76.8057,76.97,40586000
4/2/2014,77.4829,77.64,77.18,77.5071,45105200
4/1/2014,76.8229,77.41,76.6814,77.3786,50190000
3/31/2014,77.0329,77.2586,76.5614,76.6771,42167300
3/28/2014,76.9029,76.9914,76.3214,76.6943,50141000
3/27/2014,77.145,77.3571,76.4457,76.78,55507900
3/26/2014,78.0743,78.4286,76.98,77.1114,74942000
3/25/2014,77.3571,77.9643,77.0843,77.8557,70573300
3/24/2014,76.9171,77.2143,76.4371,77.0271,88925200
3/21/2014,75.99,76.25,75.19,76.1243,93511600
3/20/2014,75.6986,76.0957,75.3357,75.5286,52099600
3/19/2014,76.0371,76.6057,75.5714,75.8943,56189000
3/18/2014,75.1286,75.9957,75.0286,75.9143,52411800
3/17/2014,75.3857,75.71,75.1214,75.2486,49886200
3/14/2014,75.5414,75.8414,74.7143,74.9557,59299800
3/13/2014,76.7771,77.0943,75.5943,75.8071,64435700
3/12/2014,76.3586,76.7643,76,76.6586,49831600
3/11/2014,76.4929,76.9629,76.0843,76.5843,69806100
3/10/2014,75.48,76.19,75.477,75.8457,44646000
3/7/2014,75.87,75.9971,75.15,75.7771,55182400
3/6/2014,76.1129,76.3486,75.4429,75.8214,46372200
3/5/2014,75.8457,76.3929,75.59,76.0514,50015700
3/4/2014,75.8571,76.0914,75.3957,75.8914,64785000
3/3/2014,74.7743,75.8071,74.6871,75.3943,59695300
2/28/2014,75.5829,76.1071,74.5886,75.1771,92992200
2/27/2014,73.8771,75.54,73.7214,75.3814,75470500
2/26/2014,74.8014,75,73.6571,73.9071,69054300
2/25/2014,75.6257,75.6521,74.4286,74.58,57988000
2/24/2014,74.7357,75.7028,74.6314,75.3643,72227400
2/21/2014,76.1132,76.3671,74.9429,75.0357,69696200
2/20/2014,76.1414,76.7143,75.5714,75.8786,76464500
2/19/2014,77.8214,78.1271,76.3357,76.7671,78442000
2/18/2014,78,78.7414,77.9443,77.9986,65062900
2/14/2014,77.4957,77.9971,77.3157,77.7129,68231100
2/13/2014,76.38,77.8357,76.3143,77.7757,76849500
2/12/2014,76.7071,77.08,76.1771,76.56,77025200
2/11/2014,75.8014,76.8214,75.6429,76.5657,70564200
2/10/2014,74.0943,75.9986,74,75.57,86389800
2/7/2014,74.4829,74.7043,73.9114,74.24,92570100
2/6/2014,72.8657,73.3571,72.5443,73.2157,64441300
2/5/2014,72.3657,73.6114,72.3217,73.2271,82086200
2/4/2014,72.2643,72.78,71.8229,72.6843,94170300
2/3/2014,71.8014,72.5329,71.3286,71.6471,100366000
1/31/2014,70.74,71.6471,70.5071,71.5143,116199300
1/30/2014,71.7914,72.3571,70.9571,71.3974,169625400
1/29/2014,71.9929,72.4814,71.2314,71.5357,125702500
1/28/2014,72.68,73.5714,71.7243,72.3571,266380800
1/27/2014,78.5814,79.2571,77.9643,78.6429,138719700
1/24/2014,79.1429,79.3743,77.8214,78.01,107338700
1/23/2014,78.5629,79.5,77.8295,79.4543,100809800
1/22/2014,78.7021,79.6129,78.2586,78.7871,94996300
1/21/2014,77.2843,78.5814,77.2029,78.4386,82131700
1/17/2014,78.7829,78.8671,77.1286,77.2386,106684900
1/16/2014,79.2714,79.55,78.8114,79.1786,57319500
1/15/2014,79.0743,80.0286,78.8086,79.6229,97909700
1/14/2014,76.8886,78.1043,76.8086,78.0557,83140400
1/13/2014,75.7014,77.5,75.6971,76.5329,94623200
1/10/2014,77.1186,77.2571,75.8729,76.1343,76244000
1/9/2014,78.1143,78.1229,76.4786,76.6456,69787200
1/8/2014,76.9729,77.9371,76.9557,77.6371,64632400
1/7/2014,77.76,77.9943,76.8464,77.1482,79302300
1/6/2014,76.7786,78.1143,76.2286,77.7043,103152700
1/3/2014,78.98,79.1,77.2043,77.2829,98116900
1/2/2014,79.3829,79.5757,78.8601,79.0186,58671200
12/31/2013,79.1671,80.1829,79.1429,80.1457,55771100
12/30/2013,79.6371,80.0129,78.903,79.2171,63407400
12/27/2013,80.5457,80.63,79.9286,80.0129,56471100
12/26/2013,81.1571,81.3571,80.4823,80.5571,51002000
12/24/2013,81.4129,81.6971,80.8614,81.0957,41888700
12/23/2013,81.1429,81.5314,80.3943,81.4414,125326600
12/20/2013,77.9186,78.8014,77.8311,78.4314,109103400
12/19/2013,78.5,78.5714,77.6757,77.78,80077200
12/18/2013,78.5286,78.7786,76.9714,78.6814,141465800
12/17/2013,79.4014,79.92,79.0536,79.2843,57475600
12/16/2013,79.2886,80.377,79.2871,79.6429,70648200
12/13/2013,80.4071,80.4114,79.0957,79.2043,83205500
12/12/2013,80.3059,80.7629,80.0043,80.0771,65572500
12/11/2013,81,81.5671,79.9557,80.1943,89929700
12/10/2013,80.5114,81.1257,80.1714,80.7929,69567400
12/9/2013,80.1286,81.3686,80.1286,80.9186,80123400
12/6/2013,80.8271,80.9643,79.9386,80.0029,86088100
12/5/2013,81.8071,82.1623,80.9157,81.1287,111895000
12/4/2013,80.7857,81.3129,80.1171,80.7143,94452400
12/3/2013,79.7571,80.9114,79.6686,80.9031,112742000
12/2/2013,79.7143,80.6186,78.6886,78.7471,118136200
11/29/2013,78.4971,79.7614,78.2586,79.4386,79531900
11/27/2013,76.6157,78,76.2,77.9943,90862100
11/26/2013,74.8743,76.5914,74.8571,76.2,100345700
11/25/2013,74.4314,75.1243,74.4286,74.82,57327900
11/22/2013,74.2171,74.5943,74.0757,74.2571,55931400
11/21/2013,73.9429,74.4586,73.3814,74.448,65506700
11/20/2013,74.1757,74.3457,73.4757,73.5714,48479200
11/19/2013,74.1471,74.7686,73.9957,74.2214,52234700
11/18/2013,74.9986,75.3129,74.0286,74.0899,61236000
11/15/2013,75.2257,75.5843,74.9271,74.9987,79480100
11/14/2013,74.6871,75.6114,74.5529,75.4514,70604800
11/13/2013,74,74.6071,73.8514,74.3763,49305200
11/12/2013,73.9529,74.8457,73.8571,74.2871,51069200
11/11/2013,74.2843,74.5243,73.4871,74.1497,56863100
11/8/2013,73.5114,74.4471,73.2271,74.3657,69829200
11/7/2013,74.2257,74.7414,73.1971,73.2131,65655100
11/6/2013,74.8786,74.98,74.0286,74.4171,55843900
11/5/2013,74.94,75.555,74.7143,75.0641,66303300
11/4/2013,74.4429,75.26,74.1157,75.25,61156900
11/1/2013,74.86,74.9714,73.6914,74.29,68722500
10/31/2013,75,75.3557,74.4671,74.6717,68924100
10/30/2013,74.23,75.36,73.86,74.9851,88540900
10/29/2013,76.61,77.0357,73.5057,73.8111,158951800
10/28/2013,75.5771,75.8571,74.7443,75.6966,137610200
10/25/2013,75.9021,76.1757,75.0157,75.1369,84448000
10/24/2013,75,76.0671,74.6357,75.9871,96191200
10/23/2013,74.1429,75.0957,74.1429,74.9943,78430800
10/22/2013,75.2007,75.4928,72.5757,74.2668,133515900
10/21/2013,73.11,74.9,73.0743,74.4803,99526700
10/18/2013,72.2843,72.7514,72.2443,72.6986,72635500
10/17/2013,71.4257,72.1114,71.3829,72.0714,63398300
10/16/2013,71.5414,71.79,71.3186,71.5877,62775300
10/15/2013,71.0721,71.7143,70.7886,71.24,80018400
10/14/2013,69.9757,71.0829,69.9071,70.8629,65474500
10/11/2013,69.57,70.5486,69.3086,70.4017,66934700
10/10/2013,70.1886,70.34,69.5771,69.9483,69650700
10/9/2013,69.2343,69.6843,68.3257,69.5126,75431300
10/8/2013,69.9914,70.0914,68.6486,68.7057,72729300
10/7/2013,69.5086,70.3786,69.3357,69.6786,78073100
10/4/2013,69.1229,69.2286,68.3714,69.0043,64717100
10/3/2013,70.0729,70.3357,68.677,69.0586,80688300
10/2/2013,69.3757,70.2571,69.1071,69.9371,72296000
10/1/2013,68.35,69.8771,68.3401,69.7086,88470900
9/30/2013,68.1786,68.8086,67.773,68.1071,65039100
9/27/2013,69.1114,69.2386,68.6743,68.9643,57010100
9/26/2013,69.4286,69.7943,69.1286,69.46,59305400
9/25/2013,69.8857,69.9486,68.7757,68.79,79239300
9/24/2013,70.6971,70.7814,69.6886,69.8714,91086100
9/23/2013,70.8714,70.9871,68.9429,70.0914,190526700
9/20/2013,68.2857,68.3643,66.5714,66.7729,174825700
9/19/2013,67.2429,67.9757,67.0357,67.4714,101135300
9/18/2013,66.1686,66.6214,65.8086,66.3829,114215500
9/17/2013,63.9943,65.6729,63.9286,65.0457,99845200
9/16/2013,65.8571,65.9443,63.8886,64.3029,135926700
9/13/2013,67.0486,67.4042,66.3857,66.4143,74708900
9/12/2013,66.9286,67.9143,66.5729,67.5271,101012800
9/11/2013,66.7157,67.67,66.4014,66.8157,224674100
9/10/2013,72.3143,72.4929,69.9286,70.6629,185798900
9/9/2013,72.1429,72.56,71.9257,72.31,85171800
9/6/2013,71.2057,71.34,69.9929,71.1743,89881400
9/5/2013,71.4643,71.5257,70.52,70.7529,59091900
9/4/2013,71.3657,71.7486,70.8971,71.2416,86258200
9/3/2013,70.4429,71.5143,69.6214,69.7971,82982200
8/30/2013,70.2857,70.4214,69.5,69.6023,68074300
8/29/2013,70.2357,70.9286,70.1614,70.2429,59914400
8/28/2013,69.4286,70.8286,69.4286,70.128,76902000
8/27/2013,71.1429,71.7871,69.4714,69.7986,106047200
8/26/2013,71.5357,72.8857,71.5,71.8529,82741400
8/23/2013,71.8957,71.9071,71.3357,71.5743,55682900
8/22/2013,72.14,72.2271,71.1714,71.8514,61051900
8/21/2013,71.9414,72.45,71.6,71.7657,83969900
8/20/2013,72.8157,72.9386,71.5457,71.5814,89672100
8/19/2013,72.0486,73.3914,72,72.5343,127629600
8/16/2013,71.45,71.8486,71.2657,71.7614,90576500
8/15/2013,70.9171,71.7713,69.869,71.13,122573500
8/14/2013,71.1257,72.0357,70.4857,71.2143,189093100
8/13/2013,67.2771,70.6657,66.8643,69.9386,220485300
8/12/2013,65.2657,66.95,65.2329,66.7657,91108500
8/9/2013,65.52,65.78,64.8071,64.9214,66716300
8/8/2013,66.265,66.3,65.4214,65.8586,63944300
8/7/2013,66.2571,66.7143,65.9671,66.4257,74714500
8/6/2013,66.86,67.4129,66.0243,66.4643,83714400
8/5/2013,66.3843,67.2386,66.0214,67.0643,79713900
8/2/2013,65.43,66.1214,65.2371,66.0771,68695900
8/1/2013,65.1075,65.2571,64.7514,65.2394,51562700
7/31/2013,64.9986,65.3346,64.2043,64.6471,80739400
7/30/2013,64.28,65.3071,64.1757,64.76,77355600
7/29/2013,62.9714,64.2843,62.8857,63.97,62014400
7/26/2013,62.1857,63.0057,62.0486,62.9986,50038100
7/25/2013,62.9571,63.0571,62.2586,62.6429,57373400
7/24/2013,62.7043,63.5129,62.18,62.93,147984200
7/23/2013,60.8571,60.9943,59.8157,59.8557,92348900
7/22/2013,61.3514,61.3929,60.7811,60.9014,51949100
7/19/2013,61.8714,61.9971,60.6214,60.7071,67180400
7/18/2013,61.9114,62.1243,61.5157,61.6797,54719700
7/17/2013,61.3857,61.7457,61.1743,61.4729,49747600
7/16/2013,60.9314,61.53,60.5957,61.4564,54134500
7/15/2013,60.7157,61.6371,60.6857,61.0629,60479300
7/12/2013,61.0929,61.3986,60.4871,60.93,69890800
7/11/2013,60.4214,61.1786,60.1672,61.0411,81573100
7/10/2013,59.9429,60.6857,59.75,60.1043,70351400
7/9/2013,59.0857,60.5,58.6257,60.3357,88146100
7/8/2013,60.0157,60.1429,58.6643,59.2929,74534600
7/5/2013,60.0557,60.47,59.3357,59.6314,68506200
7/3/2013,60.1229,60.4257,59.6357,60.1143,60232200
7/2/2013,58.5657,60.2329,58.4957,59.7843,117466300
